source,source_id,day,start_time,end_time,is_overnight,is_late_night_11pm
yelp,-FA84VJIyH2pguzNbZuBPw,0,07 : 00,19 : 30,0,0
yelp,-FA84VJIyH2pguzNbZuBPw,1,07 : 00,19 : 30,0,0
yelp,-FA84VJIyH2pguzNbZuBPw,2,07 : 00,19 : 30,0,0
yelp,-FA84VJIyH2pguzNbZuBPw,3,07 : 00,19 : 30,0,0
yelp,-FA84VJIyH2pguzNbZuBPw,4,07 : 00,19 : 30,0,0
yelp,-FA84VJIyH2pguzNbZuBPw,5,07 : 00,19 : 30,0,0
yelp,-FA84VJIyH2pguzNbZuBPw,6,07 : 00,19 : 30,0,0
yelp,-i20Yl0MTUr-i1N-58-JJA,0,11 : 00,21 : 00,0,0
yelp,-i20Yl0MTUr-i1N-58-JJA,1,11 : 00,21 : 00,0,0
yelp,-i20Yl0MTUr-i1N-58-JJA,2,11 : 00,21 : 00,0,0
yelp,-i20Yl0MTUr-i1N-58-JJA,3,11 : 00,21 : 00,0,0
yelp,-i20Yl0MTUr-i1N-58-JJA,4,11 : 00,21 : 00,0,0
yelp,-i20Yl0MTUr-i1N-58-JJA,5,11 : 00,21 : 00,0,0
yelp,-i20Yl0MTUr-i1N-58-JJA,6,11 : 00,21 : 00,0,0
yelp,-vD0CxKDZ2ux34GsS1P9eQ,0,11 : 00,22 : 00,0,0
yelp,-vD0CxKDZ2ux34GsS1P9eQ,1,11 : 00,22 : 00,0,0
yelp,-vD0CxKDZ2ux34GsS1P9eQ,2,11 : 00,22 : 00,0,0
yelp,-vD0CxKDZ2ux34GsS1P9eQ,3,11 : 00,22 : 00,0,0
yelp,-vD0CxKDZ2ux34GsS1P9eQ,4,11 : 00,22 : 00,0,0
yelp,-vD0CxKDZ2ux34GsS1P9eQ,5,11 : 00,22 : 00,0,0
yelp,-vD0CxKDZ2ux34GsS1P9eQ,6,11 : 00,22 : 00,0,0
yelp,0mjo-giJPlOiJTBSvKaxCw,1,11 : 00,22 : 00,0,0
yelp,0mjo-giJPlOiJTBSvKaxCw,2,11 : 00,22 : 00,0,0
yelp,0mjo-giJPlOiJTBSvKaxCw,3,11 : 00,22 : 00,0,0
yelp,0mjo-giJPlOiJTBSvKaxCw,4,11 : 00,22 : 00,0,0
yelp,0mjo-giJPlOiJTBSvKaxCw,5,11 : 00,22 : 00,0,0
yelp,0mjo-giJPlOiJTBSvKaxCw,6,11 : 00,22 : 00,0,0
yelp,0ylNWojL5QsRRpQsJ2bapA,0,11 : 00,21 : 30,0,0
yelp,0ylNWojL5QsRRpQsJ2bapA,1,11 : 00,21 : 30,0,0
yelp,0ylNWojL5QsRRpQsJ2bapA,2,11 : 00,21 : 30,0,0
yelp,0ylNWojL5QsRRpQsJ2bapA,3,11 : 00,21 : 30,0,0
yelp,0ylNWojL5QsRRpQsJ2bapA,4,11 : 00,22 : 00,0,0
yelp,0ylNWojL5QsRRpQsJ2bapA,5,11 : 00,22 : 00,0,0
yelp,0ylNWojL5QsRRpQsJ2bapA,6,12 : 00,21 : 30,0,0
yelp,12CqiOV1GVOO_OknEgUJ9A,0,10 : 00,22 : 00,0,0
yelp,12CqiOV1GVOO_OknEgUJ9A,1,10 : 00,22 : 00,0,0
yelp,12CqiOV1GVOO_OknEgUJ9A,2,10 : 00,22 : 00,0,0
yelp,12CqiOV1GVOO_OknEgUJ9A,3,10 : 00,22 : 00,0,0
yelp,12CqiOV1GVOO_OknEgUJ9A,4,10 : 00,22 : 00,0,0
yelp,12CqiOV1GVOO_OknEgUJ9A,5,10 : 00,22 : 00,0,0
yelp,1s_5CutChvh7UjfsPXmnKw,0,00 : 00,00 : 00,0,0
yelp,1s_5CutChvh7UjfsPXmnKw,1,00 : 00,00 : 00,0,0
yelp,1s_5CutChvh7UjfsPXmnKw,2,00 : 00,00 : 00,0,0
yelp,1s_5CutChvh7UjfsPXmnKw,3,00 : 00,00 : 00,0,0
yelp,1s_5CutChvh7UjfsPXmnKw,4,00 : 00,00 : 00,0,0
yelp,1s_5CutChvh7UjfsPXmnKw,5,00 : 00,00 : 00,0,0
yelp,1s_5CutChvh7UjfsPXmnKw,6,00 : 00,00 : 00,0,0
yelp,2a7pafBpuK4i_boSpijcjw,0,11 : 00,00 : 00,1,1
yelp,2a7pafBpuK4i_boSpijcjw,1,11 : 00,00 : 00,1,1
yelp,2a7pafBpuK4i_boSpijcjw,2,11 : 00,00 : 00,1,1
yelp,2a7pafBpuK4i_boSpijcjw,3,11 : 00,02 : 00,1,1
yelp,2a7pafBpuK4i_boSpijcjw,4,11 : 00,02 : 00,1,1
yelp,2a7pafBpuK4i_boSpijcjw,5,11 : 00,02 : 00,1,1
yelp,2a7pafBpuK4i_boSpijcjw,6,11 : 00,00 : 00,1,1
yelp,2yiqy-J6ESBZTvTU-qg6Jg,1,11 : 00,22 : 00,0,0
yelp,2yiqy-J6ESBZTvTU-qg6Jg,2,11 : 00,22 : 00,0,0
yelp,2yiqy-J6ESBZTvTU-qg6Jg,3,11 : 00,22 : 00,0,0
yelp,2yiqy-J6ESBZTvTU-qg6Jg,4,11 : 00,23 : 00,0,0
yelp,2yiqy-J6ESBZTvTU-qg6Jg,5,11 : 00,23 : 00,0,0
yelp,2yiqy-J6ESBZTvTU-qg6Jg,6,11 : 00,21 : 00,0,0
yelp,36dd_FrCgkgd4gBem8CI3Q,0,10 : 00,01 : 00,1,1
yelp,36dd_FrCgkgd4gBem8CI3Q,1,10 : 00,01 : 00,1,1
yelp,36dd_FrCgkgd4gBem8CI3Q,2,10 : 00,01 : 00,1,1
yelp,36dd_FrCgkgd4gBem8CI3Q,3,10 : 00,01 : 00,1,1
yelp,36dd_FrCgkgd4gBem8CI3Q,4,10 : 00,01 : 00,1,1
yelp,36dd_FrCgkgd4gBem8CI3Q,5,10 : 00,01 : 00,1,1
yelp,36dd_FrCgkgd4gBem8CI3Q,6,10 : 00,01 : 00,1,1
yelp,3Jmn-j417jC4McG0xoJTwA,0,10 : 30,22 : 30,0,0
yelp,3Jmn-j417jC4McG0xoJTwA,1,10 : 30,22 : 30,0,0
yelp,3Jmn-j417jC4McG0xoJTwA,2,10 : 30,22 : 30,0,0
yelp,3Jmn-j417jC4McG0xoJTwA,3,10 : 30,22 : 30,0,0
yelp,3Jmn-j417jC4McG0xoJTwA,4,10 : 30,22 : 30,0,0
yelp,3Jmn-j417jC4McG0xoJTwA,5,10 : 30,22 : 30,0,0
yelp,3Jmn-j417jC4McG0xoJTwA,6,10 : 30,22 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,0,11 : 00,14 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,0,17 : 00,21 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,1,11 : 00,14 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,1,17 : 00,21 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,2,11 : 00,14 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,2,17 : 00,21 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,3,11 : 00,14 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,3,17 : 00,21 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,4,11 : 00,14 : 30,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,4,17 : 00,22 : 00,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,5,17 : 00,22 : 00,0,0
yelp,3mVlWmARhgPDoOqKtdBuUA,6,16 : 00,21 : 00,0,0
yelp,4mliCHzBpAP4CSNplEQQGw,0,11 : 00,21 : 00,0,0
yelp,4mliCHzBpAP4CSNplEQQGw,1,11 : 00,21 : 00,0,0
yelp,4mliCHzBpAP4CSNplEQQGw,2,11 : 00,21 : 00,0,0
yelp,4mliCHzBpAP4CSNplEQQGw,3,11 : 00,21 : 00,0,0
yelp,4mliCHzBpAP4CSNplEQQGw,4,11 : 00,22 : 00,0,0
yelp,4mliCHzBpAP4CSNplEQQGw,5,11 : 00,22 : 00,0,0
yelp,4mliCHzBpAP4CSNplEQQGw,6,12 : 00,20 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,0,11 : 00,14 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,0,16 : 00,21 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,1,11 : 00,14 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,1,16 : 00,21 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,2,11 : 00,14 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,2,16 : 00,21 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,3,11 : 00,14 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,3,16 : 00,21 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,4,11 : 00,14 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,4,16 : 00,22 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,5,15 : 00,22 : 00,0,0
yelp,4NiNvw5cqvcKDlqnvGzoIQ,6,15 : 00,21 : 00,0,0
yelp,4XOHGutxMjpBu6ZLGNzs0A,0,11 : 00,21 : 00,0,0
yelp,4XOHGutxMjpBu6ZLGNzs0A,2,11 : 00,21 : 00,0,0
yelp,4XOHGutxMjpBu6ZLGNzs0A,3,11 : 00,21 : 00,0,0
yelp,4XOHGutxMjpBu6ZLGNzs0A,4,11 : 00,21 : 00,0,0
yelp,4XOHGutxMjpBu6ZLGNzs0A,5,11 : 00,21 : 00,0,0
yelp,4XOHGutxMjpBu6ZLGNzs0A,6,11 : 00,20 : 00,0,0
yelp,4ZSeYOjAav_clggCJnMf0Q,0,06 : 00,21 : 00,0,0
yelp,4ZSeYOjAav_clggCJnMf0Q,1,06 : 00,21 : 00,0,0
yelp,4ZSeYOjAav_clggCJnMf0Q,2,06 : 00,21 : 00,0,0
yelp,4ZSeYOjAav_clggCJnMf0Q,3,06 : 00,21 : 00,0,0
yelp,4ZSeYOjAav_clggCJnMf0Q,4,06 : 00,21 : 00,0,0
yelp,4ZSeYOjAav_clggCJnMf0Q,5,06 : 00,21 : 00,0,0
yelp,4ZSeYOjAav_clggCJnMf0Q,6,07 : 00,20 : 00,0,0
yelp,532xMg8lsM36j4JwmAQubA,0,06 : 00,15 : 00,0,0
yelp,532xMg8lsM36j4JwmAQubA,1,06 : 00,15 : 00,0,0
yelp,532xMg8lsM36j4JwmAQubA,2,06 : 00,15 : 00,0,0
yelp,532xMg8lsM36j4JwmAQubA,3,06 : 00,15 : 00,0,0
yelp,532xMg8lsM36j4JwmAQubA,4,06 : 00,15 : 00,0,0
yelp,532xMg8lsM36j4JwmAQubA,5,06 : 00,15 : 00,0,0
yelp,532xMg8lsM36j4JwmAQubA,6,07 : 00,15 : 00,0,0
yelp,5MjZHHTsPqMspOCGkFSJlw,1,15 : 00,22 : 00,0,0
yelp,5MjZHHTsPqMspOCGkFSJlw,2,15 : 00,22 : 00,0,0
yelp,5MjZHHTsPqMspOCGkFSJlw,3,15 : 00,22 : 00,0,0
yelp,5MjZHHTsPqMspOCGkFSJlw,4,15 : 00,22 : 00,0,0
yelp,5MjZHHTsPqMspOCGkFSJlw,5,12 : 00,22 : 00,0,0
yelp,5MjZHHTsPqMspOCGkFSJlw,6,12 : 00,22 : 00,0,0
yelp,5xCfAa3mPxWQQurvAURKJA,0,10 : 45,21 : 00,0,0
yelp,5xCfAa3mPxWQQurvAURKJA,1,10 : 45,21 : 00,0,0
yelp,5xCfAa3mPxWQQurvAURKJA,2,10 : 45,21 : 00,0,0
yelp,5xCfAa3mPxWQQurvAURKJA,3,10 : 45,21 : 00,0,0
yelp,5xCfAa3mPxWQQurvAURKJA,4,10 : 45,21 : 00,0,0
yelp,5xCfAa3mPxWQQurvAURKJA,5,10 : 45,21 : 00,0,0
